DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER;;;;;
Tea & Trade Ltd.;0;34;;2024-03-26;3bdc09cb1ecfde17df5bf493bd44de7d;1;0;0;BILL_TO_CUSTOMER_NAME 005;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 003;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 005;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 003;GB;3SU1550-0AA10-0AA0;0;0;0;1;0;0;0;1.62;1.62;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-27;3bfa7170418f6f09195c26882ace1e92;1;0;0;BILL_TO_CUSTOMER_NAME 023;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 045;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 023;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 045;GB;3SU1801-0AA00-0AB1;0;0;0;2;0;0;0;5.58;11.16;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-16;3c0595084bc162bb17fca757202d1e49;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3SU1050-0AB10-0AA0;0;0;0;3;0;0;0;2.95;8.85;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-16;3c0595084bc162bb17fca757202d1e49;2;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3SU1050-0AB10-0AA0;0;0;0;1;0;0;0;2.95;2.95;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-15;3c12683a39798fcfcda996a1f89b3f9c;1;0;0;BILL_TO_CUSTOMER_NAME 005;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 003;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 005;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 003;GB;3SU1051-0AB50-0AA0;0;0;0;1;0;0;0;3.55;3.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-09;3c13735df7dd230b0458126f719bd426;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU1051-6AA40-0AA0;0;0;0;26;0;0;0;2.1;54.6;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-17;3c23ff26a0713081525ec7027482d386;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1050-1HB20-0AA0;0;0;0;2;0;0;0;10.51;21.02;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-12-08;3c387013946f57872089cd626c4ad385;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1550-0AA10-0AA0;0;0;0;5;0;0;0;1.62;8.1;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-08;3c42f33da67b1df4d5308c717c1b92a4;1;0;0;BILL_TO_CUSTOMER_NAME 047;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 006;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 047;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 006;GB;3SU1051-6AA60-0AA0;0;0;0;3;0;0;0;2.13;6.39;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-20;3c4a7f10d3c13e3025a8a46af01490ba;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1400-1AA10-3BA0;0;0;0;40;0;0;0;2.39;95.6;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-10;3c56d4899409662afa422a5022ef1e13;1;0;0;BILL_TO_CUSTOMER_NAME 029;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 030;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 029;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 030;GB;3SU1050-1HB20-0AA0;0;0;0;2;0;0;0;10.51;21.02;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-02;3ca0f62d05e67522ca805277bd3f55a2;1;0;0;BILL_TO_CUSTOMER_NAME 017;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 023;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 017;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 023;GB;3SU10500AB100AA0;0;0;0;1;0;0;0;2.9;2.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-05;3cbd8d387b7596695bae2fa27f753c1c;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1051-6AA60-0AA0;0;0;0;1;0;0;0;2.13;2.13;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-01;3cc0ca060ecb6f8f64f59a431a84f7db;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3SU1051-0AB40-0AA0;0;0;0;1;0;0;0;3.55;3.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-01;3cc23ac623147d94c534beb462860f8e;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1051-0AB50-0AA0;0;0;0;1;0;0;0;3.55;3.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-30;3ce321473e5ffc5ec1c3ff920c72c0a9;1;0;0;BILL_TO_CUSTOMER_NAME 050;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 007;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 050;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 007;GB;3SU1051-6AA40-0AA0;0;0;0;4;0;0;0;2.13;8.52;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-09;3cf9a119a1b105bdf9ece74f0ad6d760;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1401-1BB50-1AA0;0;0;0;2;0;0;0;3.74;7.48;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-09;3cf9a119a1b105bdf9ece74f0ad6d760;2;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1401-1BB50-1AA0;0;0;0;2;0;0;0;3.74;7.48;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-24;3cfb9bc0e8abf82a28203a4e53674099;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU14011BB401AA0;0;0;0;21;0;0;0;3.68;77.28;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-10;3d7084d4e7137e6e6b9776ab443760d0;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;40;0;0;0;3.55;142;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-13;3d79180e810a2d8d06d6bcc0c4b3811b;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;5SY4320-7;0;0;0;2;0;0;0;43.74;87.48;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-23;3de13d6015be6e437bf539e7398d04ab;1;0;0;BILL_TO_CUSTOMER_NAME 054;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 026;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 054;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 026;GB;3SU1400-2AA10-1BA0;0;0;0;2;0;0;0;2.84;5.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-21;3dfd0fd1367eb49b640853fa0d8d000b;1;0;0;BILL_TO_CUSTOMER_NAME 014;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 021;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 014;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 021;GB;3RT2017-2BB41;0;0;0;1;0;0;0;22.27;22.27;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-24;3e06c63e4c64d2e5ff5ecb776d3b8b79;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;4;0;0;0;3.55;14.2;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-20;3e093666821379322cba679316c20803;1;0;0;BILL_TO_CUSTOMER_NAME 042;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 046;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 042;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 046;GB;3SU1400-2AA10-1CA0;0;0;0;16;0;0;0;2.84;45.44;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-01;3e1007aa1cbb7b793ea7bcc6e1be0e66;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3NW7014;0;0;0;6;0;0;0;4.99;29.94;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-01;3e1007aa1cbb7b793ea7bcc6e1be0e66;2;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3NW7014;0;0;0;3;0;0;0;4.99;14.97;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-01;3e1007aa1cbb7b793ea7bcc6e1be0e66;3;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3NW7014;0;0;0;3;0;0;0;4.99;14.97;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-30;3e2f9d73d9b2919cb7b83617e3ca1935;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU1052-2BF60-0AA0;0;0;0;5;0;0;0;5.45;27.25;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-18;3e34c41e72301253497de78b230c0c38;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;5SY4316-6;0;0;0;5;0;0;0;43.74;218.7;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;3e3f4f67189f1e547566ea5c9d359f4f;1;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1401-1BF60-1AA0;0;0;0;2;0;0;0;6.28;12.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;3e3f4f67189f1e547566ea5c9d359f4f;2;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1401-1BF60-1AA0;0;0;0;2;0;0;0;6.28;12.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;3e3f4f67189f1e547566ea5c9d359f4f;3;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1401-1BF60-1AA0;0;0;0;2;0;0;0;6.28;12.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;3e3f4f67189f1e547566ea5c9d359f4f;4;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1401-1BF60-1AA0;0;0;0;2;0;0;0;6.28;12.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-15;3e4828b64d0575eff6ed3cfc6ad097a9;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1050-1HB20-0AA0;0;0;0;1;0;0;0;10.51;10.51;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-09;3e51f22740557ec00815bc369c6068c2;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1051-0AB50-0AA0;0;0;0;2;0;0;0;3.55;7.1;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-09;3e51f22740557ec00815bc369c6068c2;2;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1051-0AB50-0AA0;0;0;0;2;0;0;0;3.55;7.1;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-19;3e59959a54b253c2838b7a85619e54af;1;0;0;BILL_TO_CUSTOMER_NAME 046;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 002;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 046;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 002;GB;3RT2017-1AP02;0;0;0;1;0;0;0;19.33;19.33;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-19;3e77dfaa65374eae48ef82f92e06e32e;1;0;0;BILL_TO_CUSTOMER_NAME 036;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 018;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 036;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 018;GB;3SU1051-6AA40-0AA0;0;0;0;1;0;0;0;2.13;2.13;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-30;3e88f11ff93596d24d90764a10476a01;1;0;0;BILL_TO_CUSTOMER_NAME 012;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 031;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 012;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 031;GB;3SU1550-0AA10-0AA0;0;0;0;3;0;0;0;1.62;4.86;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-05;3e965c270b366f7bf79b974c823edfaa;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1550-0AA10-0AA0;0;0;0;1;0;0;0;1.62;1.62;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-18;3ea8b657e396267b33824ff36c164d19;1;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1051-6AA60-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-18;3ea8b657e396267b33824ff36c164d19;2;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1051-6AA60-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-18;3ea8b657e396267b33824ff36c164d19;3;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1051-6AA60-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-18;3ea8b657e396267b33824ff36c164d19;4;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1051-6AA60-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-13;3ed4c075515fc41440e6b232932f76b2;1;0;0;BILL_TO_CUSTOMER_NAME 048;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 010;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 048;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 010;GB;3RT2017-1BB41;0;0;0;2;0;0;0;22.27;44.54;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-22;3edc85227660cd25d1415c4c17b9c615;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU1050-1HB20-0AA0;0;0;0;1;0;0;0;10.51;10.51;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-22;3edc85227660cd25d1415c4c17b9c615;2;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU1050-1HB20-0AA0;0;0;0;1;0;0;0;10.51;10.51;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-08;3f0ad05d45e7edd5dc32aa71b500f3f5;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1050-0AB50-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-07;3f12b616a216b9d32f6fd152e4df7a3e;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3RT2016-1BB41;0;0;0;2;0;0;0;18.3;36.6;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-23;3f26be1b211e0e31cb27db60ea8d78fb;1;0;0;BILL_TO_CUSTOMER_NAME 007;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 016;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 007;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 016;GB;3SU1050-0AB20-0AA0;0;0;0;1;0;0;0;2.95;2.95;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-31;3f7b9d58b42f0127f3fb32f42a98f857;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4320-7;0;0;0;1;0;0;0;43.74;43.74;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-11;3f7c631519b60f9f8b61c95deabbc351;1;0;0;BILL_TO_CUSTOMER_NAME 043;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 035;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 043;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 035;GB;3SU1550-0AA10-0AA0;0;0;0;6;0;0;0;1.62;9.72;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-18;3f8522c0869720fae294ae5e6b48680a;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1400-1AA10-1BA0;0;0;0;3;0;0;0;2.33;6.99;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-03;3f910194307a6ef4b795330abb7d71eb;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;6EP3331-6SB00-0AY0;0;0;0;10;0;0;0;39;390;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-02;3fab824e17abab6c08ea19f73e793457;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;6EP3331-6SB00-0AY0;0;0;0;40;0;0;0;39;1560;0;GBP;0;;;;;
